01:09:12.710 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
01:18:51.782 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
01:18:52.030 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0
01:18:52.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:18:52.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/804347788
01:18:52.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/2124978601
01:18:52.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:18:52.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:18:52.032 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:18:52.144 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653430931262_192.168.0.101_49847
01:18:52.145 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:18:52.145 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Notify connected event to listeners.
01:18:52.145 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9955f8a3-cb17-455a-b648-ff5f084c34f7_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$344/2085813377
01:18:52.309 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP cool-gateway 192.168.0.101:8080 register finished
01:18:52.347 [main] INFO  c.s.g.GatewayApplication - [logStarted,61] - Started GatewayApplication in 5.328 seconds (JVM running for 6.151)
01:18:52.351 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway.yml, group=DEFAULT_GROUP
01:18:52.351 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway-dev.yml, group=DEFAULT_GROUP
01:18:52.352 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway, group=DEFAULT_GROUP
01:18:52.738 [nacos-grpc-client-executor-27] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5a92a348-db58-4b3c-8b6d-424ba305aa1d] Receive server push request, request = NotifySubscriberRequest, requestId = 6
01:18:52.741 [nacos-grpc-client-executor-27] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5a92a348-db58-4b3c-8b6d-424ba305aa1d] Ack server push request, request = NotifySubscriberRequest, requestId = 6
01:20:40.157 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
01:20:40.160 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
01:20:40.479 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
01:20:40.480 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@5bdc7dd8[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
01:20:40.480 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1653430930699_192.168.0.101_49846
01:20:40.483 [nacos-grpc-client-executor-68] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1653430930699_192.168.0.101_49846]Ignore complete event,isRunning:false,isAbandon=false
01:20:40.487 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@3ee96f07[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 69]
01:20:45.694 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
01:20:46.116 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0
01:20:46.165 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 32 ms to scan 1 urls, producing 3 keys and 6 values 
01:20:46.196 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 4 keys and 9 values 
01:20:46.218 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 19 ms to scan 1 urls, producing 3 keys and 10 values 
01:20:46.362 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 142 ms to scan 214 urls, producing 0 keys and 0 values 
01:20:46.373 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 1 keys and 5 values 
01:20:46.386 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 1 keys and 7 values 
01:20:46.396 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
01:20:46.506 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 107 ms to scan 214 urls, producing 0 keys and 0 values 
01:20:46.506 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:20:46.507 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1440995011
01:20:46.507 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/820422499
01:20:46.508 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:20:46.509 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:20:46.515 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:20:47.213 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431055793_192.168.0.101_49909
01:20:47.215 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Notify connected event to listeners.
01:20:47.215 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:20:47.216 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [8446d60b-1f56-4d0f-8b87-9a443c51a229_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$344/2146540595
01:20:47.286 [main] INFO  c.s.g.GatewayApplication - [logStartupProfileInfo,646] - The following 1 profile is active: "dev"
01:20:49.412 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
01:20:49.678 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of c1169557-6a09-4dbe-b743-34e9e9083934
01:20:49.678 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] RpcClient init label, labels = {module=naming, source=sdk}
01:20:49.680 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
01:20:49.680 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
01:20:49.680 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
01:20:49.681 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:20:49.788 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431058714_192.168.0.101_49911
01:20:49.789 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Notify connected event to listeners.
01:20:49.789 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:20:49.790 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$344/2146540595
01:20:49.951 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
01:20:50.199 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of eefdec8b-1906-439d-9004-a4c32f589e29_config-0
01:20:50.200 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:20:50.200 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/1440995011
01:20:50.200 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/820422499
01:20:50.200 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:20:50.200 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:20:50.201 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:20:50.313 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431059280_192.168.0.101_49912
01:20:50.314 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:20:50.314 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Notify connected event to listeners.
01:20:50.314 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [eefdec8b-1906-439d-9004-a4c32f589e29_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$344/2146540595
01:20:50.483 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP cool-gateway 192.168.0.101:8080 register finished
01:20:50.530 [main] INFO  c.s.g.GatewayApplication - [logStarted,61] - Started GatewayApplication in 5.351 seconds (JVM running for 6.247)
01:20:50.534 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway.yml, group=DEFAULT_GROUP
01:20:50.535 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway-dev.yml, group=DEFAULT_GROUP
01:20:50.535 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway, group=DEFAULT_GROUP
01:20:50.882 [nacos-grpc-client-executor-29] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Receive server push request, request = NotifySubscriberRequest, requestId = 7
01:20:50.885 [nacos-grpc-client-executor-29] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Ack server push request, request = NotifySubscriberRequest, requestId = 7
01:22:20.684 [nacos-grpc-client-executor-71] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Receive server push request, request = NotifySubscriberRequest, requestId = 9
01:22:20.685 [nacos-grpc-client-executor-71] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c1169557-6a09-4dbe-b743-34e9e9083934] Ack server push request, request = NotifySubscriberRequest, requestId = 9
01:24:39.719 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
01:24:39.722 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
01:24:40.033 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
01:24:40.033 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@2779e6f[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
01:24:40.034 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1653431058714_192.168.0.101_49911
01:24:40.035 [nacos-grpc-client-executor-119] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1653431058714_192.168.0.101_49911]Ignore complete event,isRunning:false,isAbandon=false
01:24:40.037 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@2a360154[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 120]
01:24:45.536 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
01:24:45.905 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0
01:24:45.956 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 36 ms to scan 1 urls, producing 3 keys and 6 values 
01:24:45.988 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 18 ms to scan 1 urls, producing 4 keys and 9 values 
01:24:46.008 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 18 ms to scan 1 urls, producing 3 keys and 10 values 
01:24:46.142 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 126 ms to scan 214 urls, producing 0 keys and 0 values 
01:24:46.153 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 1 keys and 5 values 
01:24:46.166 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 1 keys and 7 values 
01:24:46.176 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
01:24:46.288 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 110 ms to scan 214 urls, producing 0 keys and 0 values 
01:24:46.289 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:24:46.289 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$332/477463877
01:24:46.289 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$333/293326812
01:24:46.290 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:24:46.290 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:24:46.296 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:24:47.057 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431315614_192.168.0.101_50018
01:24:47.058 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Notify connected event to listeners.
01:24:47.059 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:24:47.060 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d5570d73-3f0b-4d50-b215-fc842fd44ccb_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$342/2009139807
01:24:47.133 [main] INFO  c.s.g.GatewayApplication - [logStartupProfileInfo,646] - The following 1 profile is active: "dev"
01:24:49.431 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
01:24:49.726 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of b259b017-292b-48ca-bc7f-a5ca3bd6a2ad
01:24:49.727 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] RpcClient init label, labels = {module=naming, source=sdk}
01:24:49.728 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
01:24:49.729 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
01:24:49.729 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
01:24:49.730 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:24:49.839 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431318768_192.168.0.101_50022
01:24:49.840 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Notify connected event to listeners.
01:24:49.840 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:24:49.840 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$342/2009139807
01:24:50.018 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
01:24:50.313 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 09653167-29b5-4993-a0fc-184035105ce9_config-0
01:24:50.314 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
01:24:50.314 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$332/477463877
01:24:50.315 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$333/293326812
01:24:50.315 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
01:24:50.316 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
01:24:50.317 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Try to connect to server on start up, server: {serverIp = 'cool-nacos', server main port = 8848}
01:24:50.435 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Success to connect to server [cool-nacos:8848] on start up, connectionId = 1653431319408_192.168.0.101_50024
01:24:50.435 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
01:24:50.435 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Notify connected event to listeners.
01:24:50.435 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [09653167-29b5-4993-a0fc-184035105ce9_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$342/2009139807
01:24:50.624 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP cool-gateway 192.168.0.101:8080 register finished
01:24:50.666 [main] INFO  c.s.g.GatewayApplication - [logStarted,61] - Started GatewayApplication in 5.585 seconds (JVM running for 6.544)
01:24:50.670 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway.yml, group=DEFAULT_GROUP
01:24:50.671 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway-dev.yml, group=DEFAULT_GROUP
01:24:50.671 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=cool-gateway, group=DEFAULT_GROUP
01:24:51.080 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Receive server push request, request = NotifySubscriberRequest, requestId = 11
01:24:51.082 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b259b017-292b-48ca-bc7f-a5ca3bd6a2ad] Ack server push request, request = NotifySubscriberRequest, requestId = 11
01:26:42.389 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
